t,x,y,psi,u,v,r,u_d,psi_deg,psi_d_deg,xte_m,F_port_kgf,F_stbd_kgf,tau_u_N,tau_r_Nm,tau_u_cmd_N,tau_r_cmd_Nm,wp_idx
5.558000000000308916e+01,2.515295759090266703e+00,1.498810661613156547e+01,3.136860437098902388e+00,7.699394671826873537e-01,2.779349187275149790e-06,2.466565132919176822e-06,7.999999999941382889e-01,1.797288639673297439e+02,1.797290833020937555e+02,1.189338386843452611e-02,5.996346419690440355e-01,5.996406935461264798e-01,1.176087346902984621e+01,1.186913967892167067e-05,1.176087346902984621e+01,1.186913967893290911e-05,2.000000000000000000e+00
5.560000000000309228e+01,2.499896678886517343e+00,1.498817943284361220e+01,3.136860486121797020e+00,7.699855016457913814e-01,2.744160328260217841e-06,2.436123079175546127e-06,7.999999999942833950e-01,1.797288667761347085e+02,1.797290833785861537e+02,1.182056715638779565e-02,5.997126979136314651e-01,5.997186734515660422e-01,1.176240365799851340e+01,1.172000181739463323e-05,1.176240365799851340e+01,1.172000181743538906e-05,2.000000000000000000e+00
5.562000000000309541e+01,2.484496678750799603e+00,1.498825225385794546e+01,3.136860534539789302e+00,7.700314617696583097e-01,2.709422888942346883e-06,2.406069815563115142e-06,7.999999999944249485e-01,1.797288695502813312e+02,1.797290834549305032e+02,1.174774614205453815e-02,5.997906427463148837e-01,5.997965431956576721e-01,1.176393167701784392e+01,1.157272830951683352e-05,1.176393167701784392e+01,1.157272830951938817e-05,2.000000000000000000e+00
5.564000000000309853e+01,2.469095760168556364e+00,1.498832507916773338e+01,3.136860582360600613e+00,7.700773476863334022e-01,2.675131039399973679e-06,2.376399984446466586e-06,7.999999999945628382e-01,1.797288722902119957e+02,1.797290835311284809e+02,1.167492083226662203e-02,5.998684766237741828e-01,5.998743029238448043e-01,1.176545752905065712e+01,1.142729711745005261e-05,1.176545752905065712e+01,1.142729711745813161e-05,2.000000000000000000e+00
5.566000000000310166e+01,2.453693924622592615e+00,1.498839790876615474e+01,3.136860629591846195e+00,7.701231595275893627e-01,2.641279023849513749e-06,2.347108315799647522e-06,7.999999999946973972e-01,1.797288749963630039e+02,1.797290836071819342e+02,1.160209123384525753e-02,5.999461997024464477e-01,5.999519527814547448e-01,1.176698121705624800e+01,1.128368645133548534e-05,1.176698121705624800e+01,1.128368645143525226e-05,2.000000000000000000e+00
5.568000000000310479e+01,2.438291173593080785e+00,1.498847074264640256e+01,3.136860676241036927e+00,7.701688974249272235e-01,2.607861159789941526e-06,2.318189625992142871e-06,7.999999999948286256e-01,1.797288776691647740e+02,1.797290836830927105e+02,1.152925735359744408e-02,6.000238121385228496e-01,6.000294929136956723e-01,1.176850274399033758e+01,1.114187476964900793e-05,1.176850274399033758e+01,1.114187476967884212e-05,2.000000000000000000e+00
5.570000000000310791e+01,2.422887508557566072e+00,1.498854358080168048e+01,3.136860722315581107e+00,7.702145615095770115e-01,2.574871837156460453e-06,2.289638816627804992e-06,7.999999999949566343e-01,1.797288803090416991e+02,1.797290837588626857e+02,1.145641919831952293e-02,6.001013140879558616e-01,6.001069234656534190e-01,1.177002211280510124e+01,1.100184075966126465e-05,1.177002211280510124e+01,1.100184075970544419e-05,2.000000000000000000e+00
5.572000000000311104e+01,2.407482930990971326e+00,1.498861642322520460e+01,3.136860767822785334e+00,7.702601519124986362e-01,2.542305517482717508e-06,2.261450873169727464e-06,7.999999999950813123e-01,1.797288829164124309e+02,1.797290838344937072e+02,1.138357677479540087e-02,6.001787057064562614e-01,6.001842445822914707e-01,1.177153932644914747e+01,1.086356334170091167e-05,1.177153932644914747e+01,1.086356334184359606e-05,2.000000000000000000e+00
5.574000000000311417e+01,2.392077442365603268e+00,1.498868926991020345e+01,3.136860812769856732e+00,7.703056687643820011e-01,2.510156733071140371e-06,2.233620863667075364e-06,7.999999999952029928e-01,1.797288854916899083e+02,1.797290839099877928e+02,1.131073008979655015e-02,6.002559871494946853e-01,6.002614564084556292e-01,1.177305438786757286e+01,1.072702167768113702e-05,1.177305438786757286e+01,1.072702167762761809e-05,2.000000000000000000e+00
5.576000000000311729e+01,2.376671044151157819e+00,1.498876212084991977e+01,3.136860857163905170e+00,7.703511121956482244e-01,2.478420086171890171e-06,2.206143937641891700e-06,7.999999999953215646e-01,1.797288880352815283e+02,1.797290839853469606e+02,1.123787915008023219e-02,6.003331585723028496e-01,6.003385590888645762e-01,1.177456730000188756e+01,1.059219514800702335e-05,1.177456730000188756e+01,1.059219514816164075e-05,2.000000000000000000e+00
5.578000000000312042e+01,2.361263737814724539e+00,1.498883497603760695e+01,3.136860901011944147e+00,7.703964823364500836e-01,2.447090248170024954e-06,2.179015324712972531e-06,7.999999999954372498e-01,1.797288905475891170e+02,1.797290840605733138e+02,1.116502396239305028e-02,6.004102201298762154e-01,6.004155527681153126e-01,1.177607806579008809e+01,1.045906335761515038e-05,1.177607806579008809e+01,1.045906335764762562e-05,2.000000000000000000e+00
5.580000000000312355e+01,2.345855524820793292e+00,1.498890783546653260e+01,3.136860944320892131e+00,7.704417793166726813e-01,2.416161958780400796e-06,2.152230333343721033e-06,7.999999999955500485e-01,1.797288930290090434e+02,1.797290841356689839e+02,1.109216453346739684e-02,6.004871719769726557e-01,6.004924375906791623e-01,1.177758668816661292e+01,1.032760613099981230e-05,1.177758668816661292e+01,1.032760613102641761e-05,2.000000000000000000e+00
5.582000000000312667e+01,2.330446406631258238e+00,1.498898069912997499e+01,3.136860987097575215e+00,7.704870032659341117e-01,2.385630025250416019e-06,2.125784349567262538e-06,7.999999999956599606e-01,1.797288954799324472e+02,1.797290842106361595e+02,1.101930087002500613e-02,6.005640142681163418e-01,6.005692137009011056e-01,1.177909317006236378e+01,1.019780350368648771e-05,1.177909317006236378e+01,1.019780350372751968e-05,2.000000000000000000e+00
5.584000000000312980e+01,2.315036384705424943e+00,1.498905356702122482e+01,3.136861029348727126e+00,7.705321543135862372e-01,2.355489321570232165e-06,2.099672835640254650e-06,7.999999999957672081e-01,1.797288979007451246e+02,1.797290842854770858e+02,1.094643297877517796e-02,6.006407471575954116e-01,6.006458812430005567e-01,1.178059751440470393e+01,1.006963572756092196e-05,1.178059751440470393e+01,1.006963572772694042e-05,2.000000000000000000e+00
5.586000000000313293e+01,2.299625460500013485e+00,1.498912643913358700e+01,3.136861071080992325e+00,7.705772325887151331e-01,2.325734787690446739e-06,2.073891328809885944e-06,7.999999999958716801e-01,1.797289002918277845e+02,1.797290843601941219e+02,1.087356086641300124e-02,6.007173707994636347e-01,6.007224403610719188e-01,1.178209972411746520e+01,9.943083269092768651e-06,1.178209972411746520e+01,9.943083269102099566e-06,2.000000000000000000e+00
5.588000000000313605e+01,2.284213635469165560e+00,1.498919931546037887e+01,3.136861112300926457e+00,7.706222382201419752e-01,2.296361428747401539e-06,2.048435440099672028e-06,7.999999999959737096e-01,1.797289026535560481e+02,1.797290844347897121e+02,1.080068453962113040e-02,6.007938853475435215e-01,6.007988911990803649e-01,1.178359980212094804e+01,9.818126794769455385e-06,1.178359980212094804e+01,9.818126794843994284e-06,2.000000000000000000e+00
5.590000000000313918e+01,2.268800911064448922e+00,1.498927219599493021e+01,3.136861153014998127e+00,7.706671713364235954e-01,2.267364314295669159e-06,2.023300852942069077e-06,7.999999999960731856e-01,1.797289049863005346e+02,1.797290845092663574e+02,1.072780400506978538e-02,6.008702909554232141e-01,6.008752339008642807e-01,1.178509775133191084e+01,9.694747181754338378e-06,1.178509775133191084e+01,9.694747181674979861e-06,2.000000000000000000e+00
5.592000000000314230e+01,2.253387288734863159e+00,1.498934508073058147e+01,3.136861193229590672e+00,7.707120320658530366e-01,2.238738577547664737e-06,1.998483321993920705e-06,7.999999999961699970e-01,1.797289072904269460e+02,1.797290845836265589e+02,1.065491926941852796e-02,6.009465877764624819e-01,6.009514686101300462e-01,1.178659357466357704e+01,9.572925497280948887e-06,1.178659357466357704e+01,9.572925497398437439e-06,2.000000000000000000e+00
5.594000000000314543e+01,2.237972769926844130e+00,1.498941796966068907e+01,3.136861232951002609e+00,7.707568205364604408e-01,2.210479414620130949e-06,1.973978671717024290e-06,7.999999999962645880e-01,1.797289095662962097e+02,1.797290846578729884e+02,1.058203033931093273e-02,6.010227759637886136e-01,6.010275954704604739e-01,1.178808727502567777e+01,9.452643020679830888e-06,1.178808727502567777e+01,9.452643020608900349e-06,2.000000000000000000e+00
5.596000000000314856e+01,2.222557356084270186e+00,1.498949086277862008e+01,3.136861272185450300e+00,7.708015368760136043e-01,2.182582083787614419e-06,1.949782795292429556e-06,7.999999999963567365e-01,1.797289118142644782e+02,1.797290847320084310e+02,1.050913722137991613e-02,6.010988556702978602e-01,6.011036146253050383e-01,1.178957885532437366e+01,9.333881224193875021e-06,1.178957885532437366e+01,9.333881224261429287e-06,2.000000000000000000e+00
5.598000000000315168e+01,2.207141048648466608e+00,1.498956376007775404e+01,3.136861310939067948e+00,7.708461812120184220e-01,2.155041904743097006e-06,1.925891653319271450e-06,7.999999999964466646e-01,1.797289140346832141e+02,1.797290848060357007e+02,1.043623992224596009e-02,6.011748270486592105e-01,6.011795262179849830e-01,1.179106831846233483e+01,9.216621773688872500e-06,1.179106831846233483e+01,9.216621773533265771e-06,2.000000000000000000e+00
5.600000000000315481e+01,2.191723849058211826e+00,1.498963666155148466e+01,3.136861349217910266e+00,7.708907536717198861e-01,2.127854257865251748e-06,1.902301272561774845e-06,7.999999999965342612e-01,1.797289162278993047e+02,1.797290848799576963e+02,1.036333844851533570e-02,6.012506902513120588e-01,6.012553303916893244e-01,1.179255566733868932e+01,9.100846526166606054e-06,1.179255566733868932e+01,9.100846526133226180e-06,2.000000000000000000e+00
5.602000000000315794e+01,2.176305758749741415e+00,1.498970956719321634e+01,3.136861387027952475e+00,7.709352543821024195e-01,2.101014583492337417e-06,1.879007744701686392e-06,7.999999999966197484e-01,1.797289183942551460e+02,1.797290849537774591e+02,1.029043280678365591e-02,6.013264454304667606e-01,6.013310272894797359e-01,1.179404090484906220e+01,8.986537537936102233e-06,1.179404090484906220e+01,8.986537537915771748e-06,2.000000000000000000e+00
5.604000000000316106e+01,2.160886779156754312e+00,1.498978247699636590e+01,3.136861424375092966e+00,7.709796834698907642e-01,2.074518381202986232e-06,1.856007225238799923e-06,7.999999999967031261e-01,1.797289205340886724e+02,1.797290850274980869e+02,1.021752300363409915e-02,6.014020927381097392e-01,6.014066170542822221e-01,1.179552403388555959e+01,8.873677038678807317e-06,1.179552403388555959e+01,8.873677038518748583e-06,2.000000000000000000e+00
5.606000000000316419e+01,2.145466911710417257e+00,1.498985539095436437e+01,3.136861461265153750e+00,7.710240410615505358e-01,2.048361209103375658e-06,1.833295932083253120e-06,7.999999999967843944e-01,1.797289226477334694e+02,1.797290851011228483e+02,1.014460904563563304e-02,6.014776323259960478e-01,6.014820998288941123e-01,1.179700505733675264e+01,8.762247459159766549e-06,1.179700505733675264e+01,8.762247459014342851e-06,2.000000000000000000e+00
5.608000000000316732e+01,2.130046157839370125e+00,1.498992830906065521e+01,3.136861497703881341e+00,7.710683272832887791e-01,2.022538683120912197e-06,1.810870144555098815e-06,7.999999999968636644e-01,1.797289247355187740e+02,1.797290851746550686e+02,1.007169093934479065e-02,6.015530643456565851e-01,6.015574757559813968e-01,1.179848397808772731e+01,8.652231412398237576e-06,1.179848397808772731e+01,8.652231412430179188e-06,2.000000000000000000e+00
5.610000000000317044e+01,2.114624518969732136e+00,1.499000123130869078e+01,3.136861533696948978e+00,7.711125422610546343e-01,1.997046476304784617e-06,1.788726202171432789e-06,7.999999999969409359e-01,1.797289267977696454e+02,1.797290852480980732e+02,9.998768691309223300e-03,6.016283889483988734e-01,6.016327449780742853e-01,1.179996079902004702e+01,8.543611683364815351e-06,1.179996079902004702e+01,8.543611683220047256e-06,2.000000000000000000e+00
5.612000000000317357e+01,2.099201996525105418e+00,1.499007415769193940e+01,3.136861569249957071e+00,7.711566861205401135e-01,1.971880318132506117e-06,1.766860503332179169e-06,7.999999999970162090e-01,1.797289288348069647e+02,1.797290853214555284e+02,9.925842308060595087e-03,6.017036062853016176e-01,6.017079076375737579e-01,1.180143552301176513e+01,8.436371251718810188e-06,1.180143552301176513e+01,8.436371251829605485e-06,2.000000000000000000e+00
5.614000000000317669e+01,2.083778591926580770e+00,1.499014708820388009e+01,3.136861604368434531e+00,7.712007589871806568e-01,1.947035993822921062e-06,1.745269504346249451e-06,7.999999999970897058e-01,1.797289308469474918e+02,1.797290853947309870e+02,9.852911796119911969e-03,6.017787165072210342e-01,6.017829638767470124e-01,1.180290815293743911e+01,8.330493272268314054e-06,1.180290815293743911e+01,8.330493272433322848e-06,2.000000000000000000e+00
5.616000000000317982e+01,2.068354306592743441e+00,1.499022002283800425e+01,3.136861639057839657e+00,7.712447609861555753e-01,1.922509343655841015e-06,1.723949718234687695e-06,7.999999999971613152e-01,1.797289328345040076e+02,1.797290854679283143e+02,9.779977161995745405e-03,6.018537197647868542e-01,6.018579138377289084e-01,1.180437869166811105e+01,8.225961083496713738e-06,1.180437869166811105e+01,8.225961083649379569e-06,2.000000000000000000e+00
5.618000000000318295e+01,2.052929141939677127e+00,1.499029296158781577e+01,3.136861673323562361e+00,7.712886922423890512e-01,1.898296262298023769e-06,1.702897713684063488e-06,7.999999999972312592e-01,1.797289347977852856e+02,1.797290855410513473e+02,9.707038412184232357e-03,6.019286162084075409e-01,6.019327576625201903e-01,1.180584714207133246e+01,8.122758194772928725e-06,1.180584714207133246e+01,8.122758194597672526e-06,2.000000000000000000e+00
5.620000000000318607e+01,2.037503099380969740e+00,1.499036590444683092e+01,3.136861707170924163e+00,7.713325528805505815e-01,1.874392698135419377e-06,1.682110113865543058e-06,7.999999999972993159e-01,1.797289367370962907e+02,1.797290856141041786e+02,9.634095553169075288e-03,6.020034059882654054e-01,6.020074954929882649e-01,1.180731350701113591e+01,8.020868298075356845e-06,1.180731350701113591e+01,8.020868298207582076e-06,2.000000000000000000e+00
5.622000000000318920e+01,2.022076180327718742e+00,1.499043885140857668e+01,3.136861740605179083e+00,7.713763430250554221e-01,1.850794652611714918e-06,1.661583595446432736e-06,7.999999999973658182e-01,1.797289386527379804e+02,1.797290856870909010e+02,9.561148591423318521e-03,6.020780892543239338e-01,6.020821274708666460e-01,1.180877778934809008e+01,7.920275251649400161e-06,1.180877778934809008e+01,7.920275251685221184e-06,2.000000000000000000e+00
5.624000000000319233e+01,2.006648386188535582e+00,1.499051180246659065e+01,3.136861773631515860e+00,7.714200628000654758e-01,1.827498179573091836e-06,1.641314887419582181e-06,7.999999999974306553e-01,1.797289405450076742e+02,1.797290857600157494e+02,9.488197533409348239e-03,6.021526661563221250e-01,6.021566537377538442e-01,1.181023999193923935e+01,7.820963089599786144e-06,1.181023999193923935e+01,7.820963089774723859e-06,2.000000000000000000e+00
5.626000000000319545e+01,1.991219718369551250e+00,1.499058475761442644e+01,3.136861806255057949e+00,7.714637123294898480e-01,1.804499384619043158e-06,1.621300770095880827e-06,7.999999999974938270e-01,1.797289424141989684e+02,1.797290858328831860e+02,9.415242385573563411e-03,6.022271368437750461e-01,6.022310744351169198e-01,1.181170011763814465e+01,7.722916026509097826e-06,1.181170011763814465e+01,7.722916026627472374e-06,2.000000000000000000e+00
5.628000000000319858e+01,1.975790178274420938e+00,1.499065771684564652e+01,3.136861838480865305e+00,7.715072917369854011e-01,1.781794424459771737e-06,1.601538074194832276e-06,7.999999999975554443e-01,1.797289442606017076e+02,1.797290859056977865e+02,9.342283154353481223e-03,6.023015014659788280e-01,6.023053897042870419e-01,1.181315816929488705e+01,7.626118441095286979e-06,1.181315816929488705e+01,7.626118441242771509e-06,2.000000000000000000e+00
5.630000000000320171e+01,1.960359767304329148e+00,1.499073068015382582e+01,3.136861870313934375e+00,7.715508011459574211e-01,1.759379506279853998e-06,1.582023679752681185e-06,7.999999999976155074e-01,1.797289460845022120e+02,1.797290859784642407e+02,9.269319846174184363e-03,6.023757601720062249e-01,6.023795996864620417e-01,1.181461414975604640e+01,7.530554887580365684e-06,1.181461414975604640e+01,7.530554887710341195e-06,2.000000000000000000e+00
5.632000000000320483e+01,1.944928486857995020e+00,1.499080364753254990e+01,3.136861901759200322e+00,7.715942406795602837e-01,1.737250887108066909e-06,1.562754515217156968e-06,7.999999999976741272e-01,1.797289478861832492e+02,1.797290860511873518e+02,9.196352467450097379e-03,6.024499131107127203e-01,6.024537045227024157e-01,1.181606806186472980e+01,7.436210077926830309e-06,1.181606806186472980e+01,7.436210077967693719e-06,2.000000000000000000e+00
5.634000000000320796e+01,1.929496338331676775e+00,1.499087661897541679e+01,3.136861932821536580e+00,7.716376104606978981e-01,1.715404873193235019e-06,1.543727556339843749e-06,7.999999999977311926e-01,1.797289496659240058e+02,1.797290861238721504e+02,9.123381024583210319e-03,6.025239604307279784e-01,6.025277043539385424e-01,1.181751990846054845e+01,7.343068910614647901e-06,1.181751990846054845e+01,7.343068910765285088e-06,2.000000000000000000e+00
5.636000000000321108e+01,1.914063323119177706e+00,1.499094959447603514e+01,3.136861963505757522e+00,7.716809106120247064e-01,1.693837819386513689e-06,1.524939825487740784e-06,7.999999999977869258e-01,1.797289514240003712e+02,1.797290861965237525e+02,9.050405523964855092e-03,6.025979022804676122e-01,6.026015993209602462e-01,1.181896969237964257e+01,7.251116429429771923e-06,1.181896969237964257e+01,7.251116429467389503e-06,2.000000000000000000e+00
5.638000000000321421e+01,1.898629442611849960e+00,1.499102257402802429e+01,3.136861993816618011e+00,7.717241412559457947e-01,1.672546128529764807e-06,1.506388390439705299e-06,7.999999999978411047e-01,1.797289531606847390e+02,1.797290862691473876e+02,8.977425971975705465e-03,6.026717388081245241e-01,6.026753895644245684e-01,1.182041741645465827e+01,7.160337854017484630e-06,1.182041741645465827e+01,7.160337854113465321e-06,2.000000000000000000e+00
5.640000000000321734e+01,1.883194698198600525e+00,1.499109555762501778e+01,3.136862023758814733e+00,7.717673025146177812e-01,1.651526250849741251e-06,1.488070363623724308e-06,7.999999999978941734e-01,1.797289548762462630e+02,1.797290863417486264e+02,8.904442374982224351e-03,6.027454701616712374e-01,6.027490752248576555e-01,1.182186308351480264e+01,7.070718579527124348e-06,1.182186308351480264e+01,7.070718579521356900e-06,2.000000000000000000e+00
