t,x,y,psi,u,v,r,tau_u_N,tau_r_Nm,F_port_kgf,F_stbd_kgf
1.867999999999999972e+01,9.064871095630149256e+00,-5.802190358565691319e+00,-3.013477075624169998e+00,1.055559665576828232e+00,-1.636774987588900387e-01,-2.637862406438624685e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.869999999999999929e+01,9.043516280055438727e+00,-5.801584551497287023e+00,-3.018752662753649396e+00,1.055553583850501465e+00,-1.636801519022601237e-01,-2.637725185984316489e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.871999999999999886e+01,9.022165070772745210e+00,-5.800866030512564997e+00,-3.024027978201275779e+00,1.055547623502921306e+00,-1.636827517066397619e-01,-2.637590715372722383e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.874000000000000199e+01,9.000818060205496352e+00,-5.800034823869052225e+00,-3.029303027411821336e+00,1.055541782137942253e+00,-1.636852992405825324e-01,-2.637458939871095143e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.876000000000000156e+01,8.979475840592060720e+00,-5.799090962783181702e+00,-3.034577815721670291e+00,1.055536057405668915e+00,-1.636877955513858507e-01,-2.637329805821043149e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.878000000000000114e+01,8.958139003971600900e+00,-5.798034481432273957e+00,-3.039852348360946976e+00,1.055530447001605587e+00,-1.636902416655077186e-01,-2.637203260618050660e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.880000000000000071e+01,8.936808142169880398e+00,-5.796865416956392458e+00,-3.045126630455604388e+00,1.055524948665818918e+00,-1.636926385889757585e-01,-2.637079252691367226e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.882000000000000028e+01,8.915483846785003053e+00,-5.795583809460078228e+00,-3.050400667029470991e+00,1.055519560182115679e+00,-1.636949873077882811e-01,-2.636957731484254608e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.883999999999999986e+01,8.894166709173111585e+00,-5.794189702013957444e+00,-3.055674463006259334e+00,1.055514279377233411e+00,-1.636972887883077488e-01,-2.636838647434590066e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.885999999999999943e+01,8.872857320434029305e+00,-5.792683140656222918e+00,-3.060948023211537361e+00,1.055509104120043951e+00,-1.636995439776467720e-01,-2.636721951955815491e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.887999999999999901e+01,8.851556271396859188e+00,-5.791064174393993902e+00,-3.066221352374658426e+00,1.055504032320772057e+00,-1.637017538040466402e-01,-2.636607597418234028e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.890000000000000213e+01,8.830264152605529659e+00,-5.789332855204554207e+00,-3.071494455130659329e+00,1.055499061930225135e+00,-1.637039191772486357e-01,-2.636495537130640887e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.892000000000000171e+01,8.808981554304303074e+00,-5.787489238036462424e+00,-3.076767336022117494e+00,1.055494190939037402e+00,-1.637060409888582424e-01,-2.636385725322290541e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.894000000000000128e+01,8.787709066423230908e+00,-5.785533380810544024e+00,-3.082039999500973959e+00,1.055489417376926253e+00,-1.637081201127023877e-01,-2.636278117125190334e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.896000000000000085e+01,8.766447278563578749e+00,-5.783465344420760879e+00,-3.087312449930322611e+00,1.055484739311961295e+00,-1.637101574051797181e-01,-2.636172668556716059e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.898000000000000043e+01,8.745196779983203328e+00,-5.781285192734957334e+00,-3.092584691586163448e+00,1.055480154849846475e+00,-1.637121537056042131e-01,-2.636069336502546157e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.900000000000000000e+01,8.723958159581895799e+00,-5.778992992595484601e+00,-3.097856728659121206e+00,1.055475662133213310e+00,-1.637141098365422487e-01,-2.635968078699906791e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.901999999999999957e+01,8.702732005886684163e+00,-5.776588813819707902e+00,-3.103128565256133786e+00,1.055471259340927670e+00,-1.637160266041429724e-01,-2.635868853721126115e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.903999999999999915e+01,8.681518907037103716e+00,-5.774072729200391052e+00,-3.108400205402104710e+00,1.055466944687407205e+00,-1.637179047984625435e-01,-2.635771620957489958e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.905999999999999872e+01,8.660319450770433747e+00,-5.771444814505961141e+00,-3.113671653041526266e+00,1.055462716421952107e+00,-1.637197451937819070e-01,-2.635676340603395063e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.908000000000000185e+01,8.639134224406902263e+00,-5.768705148480654188e+00,-3.118942912040069793e+00,1.055458572828085861e+00,-1.637215485489185718e-01,-2.635582973640794857e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.910000000000000142e+01,8.617963814834856962e+00,-5.765853812844542681e+00,-3.124213986186144876e+00,1.055454512222909091e+00,-1.637233156075322271e-01,-2.635491481823932780e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.912000000000000099e+01,8.596808808495913112e+00,-5.762890892293444089e+00,-3.129484879192429236e+00,1.055450532956463405e+00,-1.637250470984245865e-01,-2.635401827664359264e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.914000000000000057e+01,8.575669791370065909e+00,-5.759816474498710370e+00,-3.134755594697369308e+00,1.055446633411107227e+00,-1.637267437358332911e-01,-2.635313974416225724e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.916000000000000014e+01,8.554547348960785058e+00,-5.756630650106903779e+00,-3.140026136266650170e+00,1.055442812000902730e+00,-1.637284062197202350e-01,-2.635227886061853875e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.917999999999999972e+01,8.533442066280077398e+00,-5.753333512739350120e+00,-3.145296507394637953e+00,1.055439067171012768e+00,-1.637300352360542000e-01,-2.635143527297574284e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.919999999999999929e+01,8.512354527833531748e+00,-5.749925158991580965e+00,-3.150566711505793371e+00,1.055435397397109121e+00,-1.637316314570880227e-01,-2.635060863519825269e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.921999999999999886e+01,8.491285317605337113e+00,-5.746405688432655090e+00,-3.155836751956059505e+00,1.055431801184791851e+00,-1.637331955416303775e-01,-2.634979860811518804e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.924000000000000199e+01,8.470235019043283131e+00,-5.742775203604368883e+00,-3.161106632034219821e+00,1.055428277069017318e+00,-1.637347281353122852e-01,-2.634900485928655112e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.926000000000000156e+01,8.449204215043740973e+00,-5.739033810020346849e+00,-3.166376354963232664e+00,1.055424823613538399e+00,-1.637362298708484876e-01,-2.634822706287193728e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.928000000000000114e+01,8.428193487936624706e+00,-5.735181616165021978e+00,-3.171645923901536435e+00,1.055421439410353379e+00,-1.637377013682935756e-01,-2.634746489950167692e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.930000000000000071e+01,8.407203419470334893e+00,-5.731218733492499773e+00,-3.176915341944333449e+00,1.055418123079165049e+00,-1.637391432352932885e-01,-2.634671805615043105e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.932000000000000028e+01,8.386234590796687982e+00,-5.727145276425308573e+00,-3.182184612124844048e+00,1.055414873266850240e+00,-1.637405560673307614e-01,-2.634598622601315721e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.933999999999999986e+01,8.365287582455833260e+00,-5.722961362353036208e+00,-3.187453737415539390e+00,1.055411688646938240e+00,-1.637419404479681095e-01,-2.634526910838341229e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.935999999999999943e+01,8.344362974361153817e+00,-5.718667111630855615e+00,-3.192722720729350261e+00,1.055408567919098317e+00,-1.637432969490831836e-01,-2.634456640853397591e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.937999999999999901e+01,8.323461345784156862e+00,-5.714262647577936782e+00,-3.197991564920848795e+00,1.055405509808638120e+00,-1.637446261311018003e-01,-2.634387783759973289e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.940000000000000213e+01,8.302583275339351587e+00,-5.709748096475747658e+00,-3.203260272787411989e+00,1.055402513066009407e+00,-1.637459285432252831e-01,-2.634320311246275415e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.942000000000000171e+01,8.281729340969119946e+00,-5.705123587566243160e+00,-3.208528847070357681e+00,1.055399576466323763e+00,-1.637472047236536721e-01,-2.634254195563959233e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.944000000000000128e+01,8.260900119928578533e+00,-5.700389253049944038e+00,-3.213797290456061440e+00,1.055396698808877209e+00,-1.637484551998045212e-01,-2.634189409517069813e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.946000000000000085e+01,8.240096188770428043e+00,-5.695545228083903844e+00,-3.219065605577050349e+00,1.055393878916683237e+00,-1.637496804885274215e-01,-2.634125926451195698e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.948000000000000043e+01,8.219318123329808046e+00,-5.690591650779569299e+00,-3.224333795013075488e+00,1.055391115636014510e+00,-1.637508810963142492e-01,-2.634063720242829088e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.950000000000000000e+01,8.198566498709132233e+00,-5.685528662200526995e+00,-3.229601861292163090e+00,1.055388407835953002e+00,-1.637520575195053896e-01,-2.634002765288928627e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.951999999999999957e+01,8.177841889262928987e+00,-5.680356406360144383e+00,-3.234869806891644828e+00,1.055385754407948573e+00,-1.637532102444918813e-01,-2.633943036496682599e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.953999999999999915e+01,8.157144868582680175e+00,-5.675075030219100647e+00,-3.240137634239168563e+00,1.055383154265385315e+00,-1.637543397479135077e-01,-2.633884509273467511e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.955999999999999872e+01,8.136476009481649285e+00,-5.669684683682810089e+00,-3.245405345713689549e+00,1.055380606343156558e+00,-1.637554464968530854e-01,-2.633827159516998750e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.958000000000000185e+01,8.115835883979716670e+00,-5.664185519598738061e+00,-3.250672943646440327e+00,1.055378109597247427e+00,-1.637565309490269239e-01,-2.633770963605672755e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.960000000000000142e+01,8.095225063288209455e+00,-5.658577693753608528e+00,-3.255940430321882850e+00,1.055375663004324505e+00,-1.637575935529715088e-01,-2.633715898389090149e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.962000000000000099e+01,8.074644117794740339e+00,-5.652861364870508609e+00,-3.261207807978641959e+00,1.055373265561335039e+00,-1.637586347482264948e-01,-2.633661941178766508e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.964000000000000057e+01,8.054093617048039278e+00,-5.647036694605881202e+00,-3.266475078810420207e+00,1.055370916285111038e+00,-1.637596549655141454e-01,-2.633609069739015762e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.966000000000000014e+01,8.033574129742792280e+00,-5.641103847546417249e+00,-3.271742244966893143e+00,1.055368614211982914e+00,-1.637606546269152197e-01,-2.633557262278015676e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.967999999999999972e+01,8.013086223704485533e+00,-5.635062991205841421e+00,-3.277009308554589939e+00,1.055366358397399340e+00,-1.637616341460413072e-01,-2.633506497439040417e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.969999999999999929e+01,7.992630465874253964e+00,-5.628914296021589436e+00,-3.282276271637754039e+00,1.055364147915554662e+00,-1.637625939282039422e-01,-2.633456754291866875e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.971999999999999886e+01,7.972207422293730694e+00,-5.622657935351386804e+00,-3.287543136239187813e+00,1.055361981859022746e+00,-1.637635343705801660e-01,-2.633408012324342518e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.974000000000000199e+01,7.951817658089913365e+00,-5.616294085469718311e+00,-3.292809904341080784e+00,1.055359859338398598e+00,-1.637644558623750357e-01,-2.633360251434120336e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.976000000000000156e+01,7.931461737460029582e+00,-5.609822925564198925e+00,-3.298076577885820093e+00,1.055357779481945535e+00,-1.637653587849807191e-01,-2.633313451920550885e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.978000000000000114e+01,7.911140223656412118e+00,-5.603244637731837230e+00,-3.303343158776787636e+00,1.055355741435250572e+00,-1.637662435121325921e-01,-2.633267594476733087e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.980000000000000071e+01,7.890853678971389229e+00,-5.596559406975199380e+00,-3.308609648879138554e+00,1.055353744360884694e+00,-1.637671104100621999e-01,-2.633222660181718799e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.982000000000000028e+01,7.870602664722179398e+00,-5.589767421198470032e+00,-3.313876050020564623e+00,1.055351787438070676e+00,-1.637679598376471646e-01,-2.633178630492869488e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.983999999999999986e+01,7.850387741235799410e+00,-5.582868871203413796e+00,-3.319142363992045652e+00,1.055349869862356904e+00,-1.637687921465582064e-01,-2.633135487238359995e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
1.985999999999999943e+01,7.830209467833984860e+00,-5.575863950685229220e+00,-3.324408592548582231e+00,1.055347990845297179e+00,-1.637696076814031398e-01,-2.633093212609827760e-01,2.373209299999999899e+01,-2.392822599999999689e+00,1.820000000000000062e+00,5.999999999999999778e-01
